id,productid,quantity,price,transaction_price,outbidstate,createtime
1923291712129925122,1831256545968832513,20000,620,,1,16/5/2025 16:17:32
1923744567869599745,1655436434881122305,8000,900,,1,17/5/2025 22:17:01
1923747166349979650,1655436434881122305,8000,850,850.0,0,17/5/2025 22:27:21
1924078344768638978,1833749301404430337,2000,802,,1,18/5/2025 20:23:20
1924289482861105153,1833749301404430337,2000,779,793.0,0,19/5/2025 10:22:19
1924290251383427074,1790553392298631170,2000,1164,1164.0,0,19/5/2025 10:25:22
1924290871679045633,1831256545968832513,20000,570,,1,19/5/2025 10:27:50
1924296269635047426,1887410778444939265,6000,161,,1,19/5/2025 10:49:17
1924315611072352257,1831256545968832513,20000,530,,1,19/5/2025 12:06:08
1924356456957923329,1887410778444939265,6000,151,163.0,0,19/5/2025 14:48:27
1924385787121815554,1724003476613427201,20000,265,,1,19/5/2025 16:45:00
1924386935501279234,1726519887646756866,15000,610,,1,19/5/2025 16:49:33
1924388137471365122,1892854125208829953,15000,940,940.0,0,19/5/2025 16:54:20
1924389336975200258,1896748202077802498,2500,95,95.0,0,19/5/2025 16:59:06
1924633461997780994,1655436434881122305,8000,900,,1,20/5/2025 09:09:10
1924635561712500738,1724003476613427201,20000,240,240.0,0,20/5/2025 09:17:31
1924638475315134465,1726519887646756866,15000,580,610.0,0,20/5/2025 09:29:05
1924639588718297089,1831256545968832513,20000,500,,1,20/5/2025 09:33:31
1924664910369079297,1655436434881122305,8000,850,,1,20/5/2025 11:14:08
1924716419790155778,1655436434881122305,8000,800,851.0,0,20/5/2025 14:38:49
1924718472520282113,1831256545968832513,20000,470,470.0,0,20/5/2025 14:46:58
1924750828140507138,1833749523199225857,5000,183,,1,20/5/2025 16:55:32
1925004199971819522,1833749523199225857,5000,177,,1,21/5/2025 09:42:21
1925013542800756737,1833749523199225857,5000,171,,1,21/5/2025 10:19:28
1925026459948453889,1833749523199225857,5000,166,,1,21/5/2025 11:10:48
1925081878305792001,1887410778444939265,6000,163,,1,21/5/2025 14:51:01
1925093888296837122,1712396043176718338,3000,665,,1,21/5/2025 15:38:44
1925361959330729985,1712396043176718338,3000,645,,1,22/5/2025 09:23:57
1925369640359645186,1712396043176718338,3000,625,,1,22/5/2025 09:54:29
1925371361794281474,1887410778444939265,6000,153,169.0,0,22/5/2025 10:01:19
1925379659788537858,1712396043176718338,3000,605,,1,22/5/2025 10:34:17
1925386731359916033,1726519887646756866,15000,570,570.0,0,22/5/2025 11:02:23
1925389463198191617,1712396043176718338,3000,585,,1,22/5/2025 11:13:15
1925443179750182913,1712396043176718338,3000,565,,1,22/5/2025 14:46:42
1925444979152736257,1749708581027266561,15000,380,,1,22/5/2025 14:53:51
1925452506150031362,1712396043176718338,3000,545,,1,22/5/2025 15:23:45
1925462745117184001,1712396043176718338,3000,525,525.0,0,22/5/2025 16:04:26
1925475928762568706,1861246218268860418,3000,220,,1,22/5/2025 16:56:50
1925712017565773826,1833750097252642818,20000,350,,1,23/5/2025 08:34:58
1925713868558266369,1833749523199225857,6000,165,,1,23/5/2025 08:42:19
1925715515539812353,1655436434881122305,13000,900,,1,23/5/2025 08:48:52
1925716188201316354,1833746528491335682,2500,872,,1,23/5/2025 08:51:32
1925721845751181313,1861246218268860418,3000,210,210.0,0,23/5/2025 09:14:01
1925726774129684482,1833750097252642818,20000,339,,1,23/5/2025 09:33:36
1925732170953224194,1749708581027266561,15000,360,,1,23/5/2025 09:55:03
1925733672744742913,1833749523199225857,6000,160,,1,23/5/2025 10:01:01
1925741670309392386,1833746528491335682,2500,846,862.0,0,23/5/2025 10:32:47
1925744614001963010,1655436434881122305,13000,850,,1,23/5/2025 10:44:29
1925749956802867201,1833750097252642818,20000,329,329.0,0,23/5/2025 11:05:43
1925756509580783618,1833749523199225857,6000,155,173.0,0,23/5/2025 11:31:45
1925790531346329602,1655436434881122305,13000,800,802.0,0,23/5/2025 13:46:57
1925790663454322690,1749708581027266561,15000,320,320.0,0,23/5/2025 13:47:28
1925847201292316674,1790553392298631170,2000,1164,,1,23/5/2025 17:32:08
1926190238644146177,1726519887646756866,10000,570,,1,24/5/2025 16:15:14
1926214383071236097,1724003476613427201,30000,220,225.0,0,24/5/2025 17:51:11
1926801932038770690,1833750097252642818,20000,350,376.0,0,26/5/2025 08:45:54
1926807334105190401,1833749301404430337,3000,793,793.0,0,26/5/2025 09:07:21
1926818536067764225,1726519887646756866,10000,550,,1,26/5/2025 09:51:52
1926830833699983362,1790553392298631170,2000,1130,1145.0,0,26/5/2025 10:40:44
1926838455559852033,1724003476613427201,30000,240,,1,26/5/2025 11:11:01
1926898621051375618,1887410778444939265,6000,169,,1,26/5/2025 15:10:06
1926934061208899585,1749708581027266561,20000,300,300.0,0,26/5/2025 17:30:56
1926935265464881153,1726519887646756866,15000,520,,1,26/5/2025 17:35:43
1927179177387487234,1887410778444939265,6000,159,169.0,0,27/5/2025 09:44:56
1927181314272129026,1726519887646756866,15000,500,550.0,0,27/5/2025 09:53:25
1927187160448233473,1655436434881122305,8000,800,802.0,0,27/5/2025 10:16:39
1927520865876242433,1861246218268860418,4000,210,,1,28/5/2025 08:22:41
1927524127480279041,1833750097252642818,20000,420,442.0,0,28/5/2025 08:35:38
1927526051986337793,1833749523199225857,8000,130,,1,28/5/2025 08:43:17
1927550681807646721,1833749523199225857,8000,122,,1,28/5/2025 10:21:09
1927557733871316993,1861246218268860418,4000,200,,1,28/5/2025 10:49:11
1927562666095996929,1833749523199225857,8000,118,118.0,0,28/5/2025 11:08:47
1927613961427283970,1861246218268860418,4000,190,,1,28/5/2025 14:32:36
1927624551147302914,1861246218268860418,4000,180,,1,28/5/2025 15:14:41
1927626788049317890,1655436434881122305,8000,800,,1,28/5/2025 15:23:35
1927631741828526081,1861246218268860418,4000,170,,1,28/5/2025 15:43:16
1927634704357715970,1833749960098902017,5000,690,,1,28/5/2025 15:55:02
1927636983114690561,1833692999005302786,5000,700,,1,28/5/2025 16:04:05
1927639644832591873,1861246218268860418,4000,160,,1,28/5/2025 16:14:40
1927647304621551617,1861246218268860418,4000,150,191.0,0,28/5/2025 16:45:06
1927650044001185793,1655436434881122305,8000,750,761.0,0,28/5/2025 16:55:59
1927901899516043266,1655436434881122305,10000,800,,1,29/5/2025 09:36:46
1927927733450727425,1655436434881122305,10000,750,753.0,0,29/5/2025 11:19:25
1927965760998891522,1726519887646756866,20000,565,,1,29/5/2025 13:50:32
1927966761495584769,1868477355743612930,6000,300,,1,29/5/2025 13:54:30
1927969916623020033,1887410778444939265,6000,169,,1,29/5/2025 14:07:03
1927987420749651969,1726519887646756866,20000,525,,1,29/5/2025 15:16:36
1927994208626696193,1868477355743612930,6000,260,,1,29/5/2025 15:43:34
1928003103264890882,1887410778444939265,6000,159,167.0,0,29/5/2025 16:18:55
1928010856502943746,1868477355743612930,6000,230,,1,29/5/2025 16:49:44
1928249138763538433,1833750097252642818,30000,442,442.0,0,30/5/2025 08:36:34
1928251208837111809,1833749523199225857,6000,118,,1,30/5/2025 08:44:48
1928266949615427586,1833749523199225857,6000,114,,1,30/5/2025 09:47:21
1928270940688621570,1726519887646756866,20000,500,570.0,0,30/5/2025 10:03:12
1928272236921495554,1868477355743612930,6000,200,200.0,0,30/5/2025 10:08:22
1928279608104591361,1833749523199225857,6000,110,,1,30/5/2025 10:37:39
1928287840961306626,1833749523199225857,6000,106,106.0,0,30/5/2025 11:10:22
1929825466461732866,1749708581027266561,10000,290,,1,3/6/2025 17:00:20
1929826503083966465,1725353550845112321,20000,340,,1,3/6/2025 17:04:27
1929827502490140674,1724003476613427201,20000,220,,1,3/6/2025 17:08:26
1930073720608845825,1724003476613427201,20000,200,200.0,0,4/6/2025 09:26:49
1930079000650379265,1749708581027266561,10000,270,270.0,0,4/6/2025 09:47:48
1930086562519117826,1725353550845112321,20000,320,,1,4/6/2025 10:17:50
1930138166651863042,1726519887646756866,10000,550,,1,4/6/2025 13:42:54
1930144802388918273,1655436434881122305,8000,800,,1,4/6/2025 14:09:16
1930160914119852033,1725353550845112321,20000,300,305.0,0,4/6/2025 15:13:17
1930169466603560961,1726519887646756866,10000,520,,1,4/6/2025 15:47:16
1930176355307479041,1655436434881122305,8000,750,772.0,0,4/6/2025 16:14:39
1930184991329083394,1726519887646756866,10000,500,565.0,0,4/6/2025 16:48:58
1930464563429683202,1833694753625272321,30000,420,,1,5/6/2025 11:19:53
1930501905213337602,1833694753625272321,30000,407,409.0,0,5/6/2025 13:48:16
1930562356387295233,1743193056012972034,8000,88,,1,5/6/2025 17:48:29
1930563389834440705,1790553392298631170,6000,1143,,1,5/6/2025 17:52:35
1930796343886139394,1833749523199225857,5000,140,,1,6/6/2025 09:18:16
1930812397177851905,1743193056012972034,8000,81,81.0,0,6/6/2025 10:22:03
1930813766848794625,1790553392298631170,6000,1109,,1,6/6/2025 10:27:29
1930822018584072193,1655436434881122305,5000,800,,1,6/6/2025 11:00:17
1930825156703604738,1726519887646756866,5000,530,550.0,0,6/6/2025 11:12:45
1930828388846850049,1833749523199225857,5000,131,,1,6/6/2025 11:25:36
1930831970295926785,1833749523199225857,5000,127,,1,6/6/2025 11:39:49
1930871435890565121,1655436434881122305,5000,750,787.0,0,6/6/2025 14:16:39
1930879628322578434,1790553392298631170,6000,1076,1076.0,0,6/6/2025 14:49:12
1931673469959041025,1833750255721836545,20000,480,,1,8/6/2025 19:23:39
1931674229396500482,1848284974532562946,2000,758,,1,8/6/2025 19:26:40
1931674959104733186,1833749523199225857,7000,126,128.0,0,8/6/2025 19:29:34
1931878879026483201,1655436434881122305,8000,800,,1,9/6/2025 08:59:52
1931885163754819586,1833750255721836545,20000,466,,1,9/6/2025 09:24:50
1931891776540643329,1848284974532562946,2000,735,749.0,0,9/6/2025 09:51:07
1931912895465263106,1833750255721836545,20000,452,466.0,0,9/6/2025 11:15:02
1931916387076542466,1655436434881122305,8000,750,789.0,0,9/6/2025 11:28:55
1931959033014784002,1749708581027266561,15000,320,,1,9/6/2025 14:18:22
1931959724571627521,1726519887646756866,15000,560,,1,9/6/2025 14:21:07
1931972178840129537,1749708581027266561,15000,300,,1,9/6/2025 15:10:36
1931974052880322562,1726519887646756866,15000,520,550.0,0,9/6/2025 15:18:03
1931985889487228930,1749708581027266561,15000,280,295.0,0,9/6/2025 16:05:05
1932004051729518593,1868477355743612930,3000,235,,1,9/6/2025 17:17:15
1932004774466818050,1831256545968832513,10000,405,,1,9/6/2025 17:20:08
1932005393852272641,1896748202077802498,500,200,,1,9/6/2025 17:22:35
1932006798386270209,1896747805397307394,3000,165,,1,9/6/2025 17:28:10
1932235207838285825,1655436434881122305,8000,800,,1,10/6/2025 08:35:47
1932253500431155201,1868477355743612930,3000,200,,1,10/6/2025 09:48:29
1932264627726729217,1831256545968832513,10000,380,,1,10/6/2025 10:32:42
1932274450920914946,1655436434881122305,8000,750,781.0,0,10/6/2025 11:11:44
1932276670672420865,1896748202077802498,500,170,,1,10/6/2025 11:20:33
1932321879426904065,1868477355743612930,3000,180,,1,10/6/2025 14:20:12
1932337430576541697,1896748202077802498,500,150,160.0,0,10/6/2025 15:21:59
1932358461928345602,1833749301404430337,3000,805,,1,10/6/2025 16:45:33
1932360753440198657,1833746528491335682,1000,874,,1,10/6/2025 16:54:40
1932362192937914370,1932341155273682945,2000,740,,1,10/6/2025 17:00:23
1932362999477407745,1891661416053948418,5000,146,,1,10/6/2025 17:03:35
1932607289294123010,1833749301404430337,3000,781,781.0,0,11/6/2025 09:14:19
1932613394946650114,1833746528491335682,1000,848,858.0,0,11/6/2025 09:38:34
1932633523692564482,1891661416053948418,5000,141,,1,11/6/2025 10:58:33
1932643362858659841,1932341155273682945,2000,676,682.0,0,11/6/2025 11:37:39
1932644905724997633,1891661416053948418,5000,136,136.0,0,11/6/2025 11:43:47
1932653405343641602,1868477355743612930,3000,150,,1,11/6/2025 12:17:33
1932654367034634241,1831256545968832513,10000,350,,1,11/6/2025 12:21:23
1932655333901398017,1896747805397307394,3000,150,185.0,0,11/6/2025 12:25:13
1932676961955860481,1868477355743612930,3000,120,,1,11/6/2025 13:51:10
1932688982759821314,1831256545968832513,10000,320,,1,11/6/2025 14:38:56
1932698446342770689,1868477355743612930,3000,100,,1,11/6/2025 15:16:32
1932708174519193601,1831256545968832513,10000,300,335.0,0,11/6/2025 15:55:11
1932724791105933313,1833692999005302786,5000,670,,1,11/6/2025 17:01:13
1932967759641313281,1655436434881122305,8000,800,,1,12/6/2025 09:06:41
1933000678120357890,1749708581027266561,15000,310,,1,12/6/2025 11:17:30
1933001248877051906,1655436434881122305,8000,750,750.0,0,12/6/2025 11:19:46
1933001606563102721,1725353550845112321,30000,365,,1,12/6/2025 11:21:11
1933002608179675138,1868477355743612930,3000,80,135.0,0,12/6/2025 11:25:10
1933004804510187521,1932632226344005633,6000,400,,1,12/6/2025 11:33:54
1933039142752747521,1749708581027266561,15000,290,,1,12/6/2025 13:50:20
1933045824803307522,1725353550845112321,30000,330,,1,12/6/2025 14:16:54
1933047002895220738,1932632226344005633,6000,360,,1,12/6/2025 14:21:34
1933050615986126850,1749708581027266561,15000,270,,1,12/6/2025 14:35:56
1933057978122108930,1725353550845112321,30000,310,310.0,0,12/6/2025 15:05:11
1933062967661953025,1932632226344005633,6000,320,320.0,0,12/6/2025 15:25:01
1933097551539732482,1833750255721836545,20000,470,502.0,0,12/6/2025 17:42:26
1933097574000230401,1743193056012972034,8000,81,,1,12/6/2025 17:42:32
1933098296754307074,1833694753625272321,20000,409,,1,12/6/2025 17:45:24
1933098430930092033,1746819081523531777,1800,775,,1,12/6/2025 17:45:56
1933099503916941313,1833749523199225857,5000,128,146.0,0,12/6/2025 17:50:12
1933335314654621697,1749708581027266561,15000,245,280.0,0,13/6/2025 09:27:13
1933341072830033921,1833694753625272321,20000,397,399.0,0,13/6/2025 09:50:06
1933341556525559809,1743193056012972034,8000,74,82.0,0,13/6/2025 09:52:01
1933344549505396738,1906563447122046978,1500,732,,1,13/6/2025 10:03:55
1933348263553200130,1746819081523531777,1800,706,736.0,0,13/6/2025 10:18:41
1933361435806855170,1906563447122046978,1500,710,710.0,0,13/6/2025 11:11:01
1934778020631154689,1655436434881122305,7000,800,,1,17/6/2025 09:00:01
1934800072868106241,1833750255721836545,30000,502,,1,17/6/2025 10:27:39
1934800834549518337,1848284974532562946,1500,749,,1,17/6/2025 10:30:40
1934813354723119106,1655436434881122305,7000,750,775.0,0,17/6/2025 11:20:26
1934849866114273282,1833750255721836545,30000,487,,1,17/6/2025 13:45:31
1934855193392058369,1848284974532562946,1500,727,745.0,0,17/6/2025 14:06:41
1934860738329055233,1833750255721836545,30000,472,,1,17/6/2025 14:28:43
1934869473063604225,1833750255721836545,30000,458,,1,17/6/2025 15:03:25
1934899119322828801,1833750255721836545,30000,458,,1,17/6/2025 17:01:13
1934902173170405377,1749708581027266561,15000,280,,1,17/6/2025 17:13:21
1935130733764149249,1892854125208829953,5000,870,,1,18/6/2025 08:21:35
1935131784835760130,1896748202077802498,1000,205,,1,18/6/2025 08:25:45
1935145648704978946,1833750255721836545,30000,444,,1,18/6/2025 09:20:51
1935147423424053250,1749708581027266561,15000,260,260.0,0,18/6/2025 09:27:54
1935153071196995585,1833750255721836545,30000,431,,1,18/6/2025 09:50:20
1935161473230962689,1833750255721836545,30000,418,446.0,0,18/6/2025 10:23:43
1935168053288632322,1892854125208829953,5000,840,870.0,0,18/6/2025 10:49:52
1935178581255913473,1896748202077802498,1000,180,,1,18/6/2025 11:31:42
1935211416901648385,1724003476613427201,20000,210,,1,18/6/2025 13:42:11
1935220341331984385,1896748202077802498,1000,160,160.0,0,18/6/2025 14:17:39
1935226745866420226,1724003476613427201,20000,190,,1,18/6/2025 14:43:06
1935523622017056769,1655436434881122305,8000,800,,1,19/6/2025 10:22:46
1935583294132600834,1655436434881122305,8000,750,777.0,0,19/6/2025 14:19:53
1935625975202385922,1743193056012972034,6000,82,108.0,0,19/6/2025 17:09:29
1935632016409432065,1833749523199225857,5000,146,,1,19/6/2025 17:33:30
1935633184674091010,1833694753625272321,20000,399,,1,19/6/2025 17:38:08
1935873186351837185,1833694753625272321,20000,387,,1,20/6/2025 09:31:49
1935875469043068929,1833749523199225857,5000,141,,1,20/6/2025 09:40:53
1935877347478892546,1892854125208829953,15000,870,,1,20/6/2025 09:48:21
1935881618496712705,1833694753625272321,20000,375,,1,20/6/2025 10:05:19
1935889121339011074,1833749523199225857,5000,136,,1,20/6/2025 10:35:08
1935891569034162177,1833694753625272321,20000,364,,1,20/6/2025 10:44:52
1935901327623483393,1892854125208829953,15000,840,840.0,0,20/6/2025 11:23:38
1935937867171028993,1724003476613427201,20000,180,200.0,0,20/6/2025 13:48:50
1935939048643551233,1896748202077802498,3000,140,,1,20/6/2025 13:53:32
1935942723248119810,1833694753625272321,30000,363,,1,20/6/2025 14:08:08
1935953527297073154,1833694753625272321,30000,352,,1,20/6/2025 14:51:04
1935963581383499777,1833694753625272321,30000,341,,1,20/6/2025 15:31:01
1935972194017665025,1833694753625272321,30000,331,339.0,0,20/6/2025 16:05:14
1936222632591798273,1749708581027266561,15000,260,290.0,0,21/6/2025 08:40:24
1936225327499227138,1896748202077802498,3000,120,,1,21/6/2025 08:51:06
1936270106798895105,1896748202077802498,3000,100,100.0,0,21/6/2025 11:49:02
1937077134446333954,1746819081523531777,1800,736,,1,23/6/2025 17:15:53
1937089613247320066,1896747805397307394,1000,20,,1,23/6/2025 18:05:28
1937090634241576961,1716283930075017218,20000,525,,1,23/6/2025 18:09:31
1937091618384678914,1896748202077802498,3000,85,,1,23/6/2025 18:13:26
1937327086145708033,1655436434881122305,8000,800,,1,24/6/2025 09:49:06
1937336534633357313,1746819081523531777,1800,706,746.0,0,24/6/2025 10:26:38
1937344546517360641,1896748202077802498,3000,60,60.0,0,24/6/2025 10:58:29
1937357081391996930,1716283930075017218,20000,500,,1,24/6/2025 11:48:17
1937398442883358721,1655436434881122305,8000,750,778.0,0,24/6/2025 14:32:39
1937418150760226817,1716283930075017218,20000,480,,1,24/6/2025 15:50:57
1937657109377478658,1833750255721836545,20000,480,,1,25/6/2025 07:40:29
1937658073362755586,1833746528491335682,2000,858,,1,25/6/2025 07:44:19
1937658983254093825,1833749301404430337,2000,781,,1,25/6/2025 07:47:56
1937659925399629826,1891661416053948418,2000,136,,1,25/6/2025 07:51:41
1937682733542436866,1716283930075017218,20000,450,470.0,0,25/6/2025 09:22:19
1937684204082196482,1896747805397307394,2500,10,,1,25/6/2025 09:28:09
1937703034393227265,1833750255721836545,20000,466,484.0,0,25/6/2025 10:42:59
1937706097917063170,1833746528491335682,2000,833,849.0,0,25/6/2025 10:55:09
1937709021116264450,1833749301404430337,2000,758,758.0,0,25/6/2025 11:06:46
1937713587043987457,1896747805397307394,2500,6,,1,25/6/2025 11:24:55
1937911257117257729,1833694753625272321,20000,380,400.0,0,26/6/2025 00:30:23
1937912948365488129,1833749523199225857,6000,132,,1,26/6/2025 00:37:06
1938065705173110786,1833749523199225857,6000,128,,1,26/6/2025 10:44:06
1938082171742179329,1891661416053948418,2000,115,,1,26/6/2025 11:49:32
1938083288865689601,1833749523199225857,6000,124,140.0,0,26/6/2025 11:53:59
1938473674222120962,1655436434881122305,5000,800,,1,27/6/2025 13:45:14
1938481253438500866,1896747805397307394,4000,6,17.0,0,27/6/2025 14:15:21
1938498141140856833,1655436434881122305,5000,750,805.0,0,27/6/2025 15:22:27
1939467339535077377,1833750255721836545,20000,484,,1,30/6/2025 07:33:42
1939468212566872065,1848284974532562946,1500,745,,1,30/6/2025 07:37:10
1939469216876187649,1891661416053948418,3000,90,,1,30/6/2025 07:41:10
1939571465979748354,1833750255721836545,20000,469,,1,30/6/2025 14:27:28
1939572440396259330,1848284974532562946,1500,723,743.0,0,30/6/2025 14:31:20
1939585564629327874,1833750255721836545,20000,455,461.0,0,30/6/2025 15:23:29
1939619532523233281,1743193056012972034,7000,108,,1,30/6/2025 17:38:28
1939620468058546178,1743193301971152898,2500,46,,1,30/6/2025 17:42:11
1939857025709461506,1891661416053948418,3000,80,,1,1/7/2025 09:22:10
1939863036130316289,1743193056012972034,7000,88,,1,1/7/2025 09:46:03
1939876631463411714,1896748202077802498,2000,130,,1,1/7/2025 10:40:05
1939877352489435137,1896747805397307394,2000,20,50.0,0,1/7/2025 10:42:57
1939882878287822849,1743193056012972034,7000,68,68.0,0,1/7/2025 11:04:54
1939885744431906818,1891661416053948418,3000,71,71.0,0,1/7/2025 11:16:17
1939886919654916097,1743193301971152898,2500,26,44.0,0,1/7/2025 11:20:58
1939940991904858113,1896748202077802498,2000,100,,1,1/7/2025 14:55:49
1939957523527581698,1896748202077802498,2000,70,90.0,0,1/7/2025 16:01:31
1940214489961226241,1833749301404430337,3000,758,,1,2/7/2025 09:02:37
1940218421672435713,1833749523199225857,6000,150,,1,2/7/2025 09:18:14
1940220339455025153,1932632226344005633,15000,120,,1,2/7/2025 09:25:51
1940228158057111553,1833749301404430337,3000,735,735.0,0,2/7/2025 09:56:55
1940230399493169154,1833749523199225857,6000,145,,1,2/7/2025 10:05:50
1940243049832800257,1932632226344005633,15000,100,,1,2/7/2025 10:56:06
1940244440840167425,1833749523199225857,6000,140,164.0,0,2/7/2025 11:01:37
1940284199604084738,1932632226344005633,15000,80,,1,2/7/2025 13:39:37
1940302951259332609,1932632226344005633,15000,60,65.0,0,2/7/2025 14:54:07
1940592091750227969,1724003476613427201,15000,225,,1,3/7/2025 10:03:04
1940603168059842561,1716283930075017218,20000,540,,1,3/7/2025 10:47:05
1940606103514800129,1724003476613427201,15000,200,240.0,0,3/7/2025 10:58:44
1940666387495411713,1716283930075017218,20000,500,,1,3/7/2025 14:58:17
1940681644318154754,1716283930075017218,20000,470,,1,3/7/2025 15:58:55
1940933508326535170,1833750255721836545,20000,461,,1,4/7/2025 08:39:44
1940951357854101506,1833750255721836545,20000,447,473.0,0,4/7/2025 09:50:40
1940955646416695298,1655436434881122305,5000,800,831.0,0,4/7/2025 10:07:42
1940987103898013697,1716283930075017218,20000,450,,1,4/7/2025 12:12:42
1941012876256120833,1833692999005302786,2000,700,,1,4/7/2025 13:55:07
1941015797366558722,1896748202077802498,2000,85,,1,4/7/2025 14:06:43
1941023298669547522,1716283930075017218,20000,420,,1,4/7/2025 14:36:32
1941025722184536065,1896748202077802498,2000,60,95.0,0,4/7/2025 14:46:09
1941036652452679682,1716283930075017218,20000,400,,1,4/7/2025 15:29:35
1941049048877535233,1716283930075017218,20000,380,425.0,0,4/7/2025 16:18:51
1942381997577277441,1833750255721836545,20000,473,,1,8/7/2025 08:35:31
1942408709325312002,1833750255721836545,20000,459,481.0,0,8/7/2025 10:21:39
1942412699815497730,1820711111772930050,400,160,,1,8/7/2025 10:37:31
1942461891946598401,1820711111772930050,400,130,,1,8/7/2025 13:52:59
1942475423501111298,1820711111772930050,400,100,,1,8/7/2025 14:46:45
1942749774880219137,1833749523199225857,6000,200,234.0,0,9/7/2025 08:56:56
1942768779569438722,1820711111772930050,400,80,100.0,0,9/7/2025 10:12:27
1942866595071438850,1861246218268860418,2000,220,,1,9/7/2025 16:41:08
1942867226662318082,1887410778444939265,6000,196,,1,9/7/2025 16:43:38
1943113043742670850,1716283930075017218,20000,450,500.0,0,10/7/2025 09:00:26
1943115035416313857,1820711429252382722,500,6,,1,10/7/2025 09:08:20
1943116129764753409,1896748202077802498,4000,60,85.0,0,10/7/2025 09:12:41
1943132359716356097,1887410778444939265,6000,186,,1,10/7/2025 10:17:11
1943141355646992385,1861246218268860418,2000,210,211.0,0,10/7/2025 10:52:56
1943146476720209921,1887410778444939265,6000,176,,1,10/7/2025 11:13:17
1943200582180651010,1887410778444939265,6000,166,190.0,0,10/7/2025 14:48:16
1943211179634966530,1749708581027266561,20000,325,,1,10/7/2025 15:30:23
1943222706022760450,1749708581027266561,20000,300,310.0,0,10/7/2025 16:16:11
1943235540328759297,1743193301971152898,2500,44,,1,10/7/2025 17:07:11
1943246445028425729,1833750255721836545,20000,481,507.0,0,10/7/2025 17:50:31
1943495119885094913,1743193301971152898,2500,41,41.0,0,11/7/2025 10:18:40
1944561082747445250,1887410778444939265,7000,190,,1,14/7/2025 08:54:25
1944596538151264257,1887410778444939265,7000,180,,1,14/7/2025 11:15:18
1944646107094441985,1861246218268860418,3000,211,,1,14/7/2025 14:32:16
1944650446064181249,1887410778444939265,7000,170,171.0,0,14/7/2025 14:49:31
1944928192581447682,1726519887646756866,10000,685,,1,15/7/2025 09:13:11
1944929231166615554,1896747805397307394,2000,45,,1,15/7/2025 09:17:18
1944930079905001473,1896748202077802498,4000,95,,1,15/7/2025 09:20:41
1944932157641568257,1932341155273682945,1000,730,,1,15/7/2025 09:28:56
1944944392594108418,1861246218268860418,3000,201,,1,15/7/2025 10:17:33
1944950436892356609,1726519887646756866,10000,650,710.0,0,15/7/2025 10:41:34
1944952199728967681,1932341155273682945,1000,708,728.0,0,15/7/2025 10:48:35
1944953460046016514,1861246218268860418,3000,191,196.0,0,15/7/2025 10:53:35
1944953758789513218,1896748202077802498,4000,80,,1,15/7/2025 10:54:46
1944961376241168386,1896747805397307394,2000,30,,1,15/7/2025 11:25:02
1945293332111785986,1896748202077802498,5000,60,60.0,0,16/7/2025 09:24:07
1945295091433570306,1896747805397307394,3000,20,,1,16/7/2025 09:31:06
1945324915137019905,1896747805397307394,3000,10,22.0,0,16/7/2025 11:29:37
1945638170690613250,1887410778444939265,7000,171,172.0,0,17/7/2025 08:14:23
1945645797663338497,1861246218268860418,3000,196,,1,17/7/2025 08:44:41
1945656546896932866,1749708581027266561,15000,320,350.0,0,17/7/2025 09:27:24
1945697967972577282,1833746528491335682,2000,871,,1,17/7/2025 12:12:00
1945728194119495682,1848284974532562946,2000,771,,1,17/7/2025 14:12:06
1945734853009108994,1833746528491335682,2000,845,869.0,0,17/7/2025 14:38:34
1945742028766998529,1887410778444939265,5000,172,173.0,0,17/7/2025 15:07:04
1945745767255011329,1848284974532562946,2000,748,804.0,0,17/7/2025 15:21:56
1946014322991099906,1726519887646756866,10000,710,,1,18/7/2025 09:09:04
1946023028000616450,1861246218268860418,3000,186,215.0,0,18/7/2025 09:43:40
1946046539976994818,1887410778444939265,7000,173,,1,18/7/2025 11:17:06
1946051488131641346,1726519887646756866,10000,680,,1,18/7/2025 11:36:45
1946096544200863746,1726519887646756866,10000,650,,1,18/7/2025 14:35:48
1946132449070493698,1726519887646756866,10000,620,620.0,0,18/7/2025 16:58:28
1946867161657274369,1833749523199225857,5000,270,,1,20/7/2025 17:37:57
1946869363075477506,1833694753625272321,20000,476,,1,20/7/2025 17:46:42
1947119105273516033,1887410778444939265,7000,163,180.0,0,21/7/2025 10:19:05
1947121099254026242,1833749523199225857,5000,262,,1,21/7/2025 10:27:00
1947131086072205313,1833694753625272321,20000,462,,1,21/7/2025 11:06:42
1947145924542484482,1833694753625272321,20000,448,,1,21/7/2025 12:05:39
1947147371304734721,1833749523199225857,5000,246,288.0,0,21/7/2025 12:11:24
1947168812096049154,1833694753625272321,20000,434,,1,21/7/2025 13:36:36
1947175059767709698,1725353550845112321,20000,402,,1,21/7/2025 14:01:26
1947177072836497410,1726519887646756866,15000,620,700.0,0,21/7/2025 14:09:26
1947178690382417922,1896748202077802498,3000,60,84.0,0,21/7/2025 14:15:51
1947189163639197698,1725353550845112321,20000,380,,1,21/7/2025 14:57:27
1947200291983347714,1725353550845112321,20000,360,,1,21/7/2025 15:41:41
1947459228246859777,1861246218268860418,3000,215,256.0,0,22/7/2025 08:50:37
1947475427928170497,1725353550845112321,20000,350,402.0,0,22/7/2025 09:54:58
1947534960931233793,1833694753625272321,20000,433,,1,22/7/2025 13:51:33
1947548840705253378,1833694753625272321,20000,420,446.0,0,22/7/2025 14:46:42
